id,code,name,type,codelist_id
A20s,A20_286,車輌保有台数　登録車両　特種用途車　,整数型,NA
A20s,A20_287,車輌保有台数　登録車両　大型特殊車　,整数型,NA
A20s,A20_288,車輌保有台数　軽自動車,整数型,NA
A20s,A20_289,車輌保有台数　二輪車,整数型,NA
A20s,A20_290,車輌保有台数　原動機付自転車,整数型,NA
A20s,A20_291,車輌保有台数　小型特殊車,整数型,NA
A20s,A20_292,車輌保有台数　備考,文字列型,NA
A20s,A20_293,医療　住民登録人口,整数型,NA
A20s,A20_294,医療　施設　総数,整数型,NA
A20s,A20_295,医療　施設　病院,整数型,NA
A20s,A20_296,医療　施設　診療所,整数型,NA
A20s,A20_297,医療　施設　診療所　有床診療所,整数型,NA
A20s,A20_298,医療　施設　歯科診療所,整数型,NA
A20s,A20_299,医療　施設　一般診療所の歯科診療科目,整数型,NA
A20s,A20_300,医療　施設　開設者別　国,整数型,NA
A20s,A20_301,医療　施設　開設者別　都道県,整数型,NA
A20s,A20_302,医療　施設　開設者別　市町村,整数型,NA
A20s,A20_303,医療　施設　開設者別　個人,整数型,NA
A20s,A20_304,医療　施設　開設者別　その他,整数型,NA
A20s,A20_305,医療　病床数,整数型,NA
A20s,A20_306,医療　従事者　医師　常勤,整数型,NA
A20s,A20_307,医療　従事者　医師　非常勤,整数型,NA
A20s,A20_308,医療　従事者　歯科医師　常勤,整数型,NA
A20s,A20_309,医療　従事者　歯科医師　非常勤,整数型,NA
A20s,A20_310,医療　従事者　保健師　医療施設勤務,整数型,NA
A20s,A20_311,医療　従事者　保健師　医療施設外勤務,整数型,NA
A20s,A20_312,医療　従事者　助産師　医療施設勤務,整数型,NA
A20s,A20_313,医療　従事者　助産師　医療施設外勤務,整数型,NA
A20s,A20_314,医療　従事者　看護師　医療施設勤務,整数型,NA
A20s,A20_315,医療　従事者　看護師　医療施設外勤務,整数型,NA
A20s,A20_316,医療　従事者　歯科衛生士　医療施設勤務,整数型,NA
A20s,A20_317,医療　従事者　歯科衛生士　医療施設外勤務,整数型,NA
A20s,A20_318,医療　搬送設備等　巡回診療車,整数型,NA
A20s,A20_319,医療　搬送設備等　巡回診療船,整数型,NA
A20s,A20_320,医療　搬送設備等　患者輸送車,整数型,NA
A20s,A20_321,医療　搬送設備等　患者輸送船,整数型,NA
A20s,A20_322,医療　備考,文字列型,NA
A20s,A20_323,水道　住民登録人口,整数型,NA
A20s,A20_324,水道　利用人口　上水道,整数型,NA
A20s,A20_325,水道　利用人口　専用水道,整数型,NA
A20s,A20_326,水道　利用人口　簡易水道,整数型,NA
A20s,A20_327,水道　利用人口　計,整数型,NA
A20s,A20_328,水道　普及率,実数型,NA
A20s,A20_329,水道　その他飲料水利用人口　井戸,整数型,NA
A20s,A20_330,水道　その他飲料水利用人口　流湧水,整数型,NA
A20s,A20_331,水道　その他飲料水利用人口　天水,整数型,NA
A20s,A20_332,水道　その他飲料水利用人口　計,整数型,NA
A20s,A20_333,水道　備考,文字列型,NA
A20s,A20_334,し尿処理状況　住民登録人口,整数型,NA
A20s,A20_335,し尿処理状況　計画処理区域内人口　水洗化人口,整数型,NA
A20s,A20_336,し尿処理状況　計画処理区域内人口　非水洗化人口　収集人口,整数型,NA
A20s,A20_337,し尿処理状況　計画処理区域内人口　非水洗化人口　自家処理人口,整数型,NA
A20s,A20_338,し尿処理状況　計画処理区域内人口　計,整数型,NA
A20s,A20_339,し尿処理状況　計画処理区域内人口　計画収集率,実数型,NA
A20s,A20_340,し尿処理状況　区域内人口比率,実数型,NA
A20s,A20_341,し尿処理状況　収集し尿処理内訳　施設処理,整数型,NA
A20s,A20_342,し尿処理状況　収集し尿処理内訳　埋立て,整数型,NA
A20s,A20_343,し尿処理状況　収集し尿処理内訳　海洋投入,整数型,NA
A20s,A20_344,し尿処理状況　収集し尿処理内訳　その他,整数型,NA
A20s,A20_345,し尿処理状況　収集し尿処理内訳　計,整数型,NA
A20s,A20_346,し尿処理状況　収集し尿処理内訳　施設処理率,実数型,NA
A20s,A20_347,し尿処理状況　備考,文字列型,NA
A20s,A20_348,ごみ処理状況　住民登録人口,整数型,NA
A20s,A20_349,ごみ処理状況　計画処理区域内人口　計画収集人口,整数型,NA
A20s,A20_350,ごみ処理状況　計画処理区域内人口　自家処理人口,整数型,NA
A20s,A20_351,ごみ処理状況　計画処理区域内人口　計,整数型,NA
A20s,A20_352,ごみ処理状況　計画処理区域内人口　計画収集率,実数型,NA
A20s,A20_353,ごみ処理状況　区域内人口比率,実数型,NA
A20s,A20_354,ごみ処理状況　収集ごみ処理内訳　施設処理,整数型,NA
A20s,A20_355,ごみ処理状況　収集ごみ処理内訳　埋立て,整数型,NA
A20s,A20_356,ごみ処理状況　収集ごみ処理内訳　その他,整数型,NA
A20s,A20_357,ごみ処理状況　収集ごみ処理内訳　計,整数型,NA
A20s,A20_358,ごみ処理状況　収集ごみ処理内訳　施設処理率,実数型,NA
A20s,A20_359,ごみ処理状況　備考,文字列型,NA
A20s,A20_360,汚水処理状況　住民登録人口,整数型,NA
A20s,A20_361,汚水処理状況　計画処理区域内人口　公共・流域下水道,整数型,NA
A20s,A20_362,汚水処理状況　計画処理区域内人口　農業集落排水,整数型,NA
A20s,A20_363,汚水処理状況　計画処理区域内人口　漁業集落環境整備,整数型,NA
A20s,A20_364,汚水処理状況　計画処理区域内人口　コミュニティ・プラント,整数型,NA
A20s,A20_365,汚水処理状況　計画処理区域内人口　合併処理浄化槽,整数型,NA
A20s,A20_366,汚水処理状況　計画処理区域内人口　その他,整数型,NA
A20s,A20_367,汚水処理状況　計画処理区域内人口　計,整数型,NA
A20s,A20_368,汚水処理状況　区域内人口比率,実数型,NA
A20s,A20_369,汚水処理状況　処理人口　公共・流域下水道,整数型,NA
A20s,A20_370,汚水処理状況　処理人口　農業集落排水,整数型,NA
A20s,A20_371,汚水処理状況　処理人口　漁業集落環境整備,整数型,NA
A20s,A20_372,汚水処理状況　処理人口　コミュニティ・プラント,整数型,NA
A20s,A20_373,汚水処理状況　処理人口　合併処理浄化槽,整数型,NA
A20s,A20_374,汚水処理状況　処理人口　その他,整数型,NA
A20s,A20_375,汚水処理状況　処理人口　計,整数型,NA
A20s,A20_376,汚水処理状況　処理人口普及率,実数型,NA
A20s,A20_377,汚水処理状況　備考,文字列型,NA
A20s,A20_378,財政1　決算　基準財政需要額,実数型,NA
A20s,A20_379,財政1　決算　基準財政収入額,実数型,NA
A20s,A20_380,財政1　決算　財政力指数,実数型,NA
A20s,A20_381,財政1　現在　積立金現在高,実数型,NA
A20s,A20_382,財政1　現在　地方債現在高,実数型,NA
A20s,A20_383,財政1　歳入　地方税収入,実数型,NA
A20s,A20_384,財政1　歳入　地方交付税,実数型,NA
A20s,A20_385,財政1　歳入　国庫支出金,実数型,NA
A20s,A20_386,財政1　歳入　都道県支出金,実数型,NA
A20s,A20_387,財政1　歳入　地方債,実数型,NA
A20s,A20_388,財政1　歳入　その他,実数型,NA
A20s,A20_389,財政1　歳入　計,実数型,NA
A20s,A20_390,財政2　歳出　議会費,実数型,NA
A20s,A20_391,財政2　歳出　総務費,実数型,NA
A20s,A20_392,財政2　歳出　民生費,実数型,NA
A20s,A20_393,財政2　歳出　衛生費,実数型,NA
A20s,A20_394,財政2　歳出　労働費,実数型,NA
A20s,A20_395,財政2　歳出　農林水産費,実数型,NA
A20s,A20_396,財政2　歳出　商工費,実数型,NA
A20s,A20_397,財政2　歳出　土木費,実数型,NA
A20s,A20_398,財政2　歳出　消防費,実数型,NA
A20s,A20_399,財政2　歳出　教育費,実数型,NA
A20s,A20_400,財政2　歳出　災害復旧費,実数型,NA
A20s,A20_401,財政2　歳出　公債費,実数型,NA
A20s,A20_402,財政2　歳出　諸支出金,実数型,NA
A20s,A20_403,財政2　歳出　計,実数型,NA
A20s,A20_404,調査年度,時間型,NA
A20s,A20_405,就業者数　就業者総数　,整数型,NA
A20s,A20_406,就業者数　第1次　農業,整数型,NA
A20s,A20_407,就業者数　第1次　農業、林業,整数型,NA
A20s,A20_408,就業者数　第1次　農業、林業（うち農業）,整数型,NA
A20s,A20_409,就業者数　第1次　林業,整数型,NA
A20s,A20_410,就業者数　第1次　漁業,整数型,NA
A20s,A20_411,就業者数　第1次　小計,整数型,NA
A20s,A20_412,就業者数　第2次　鉱業,整数型,NA
A20s,A20_413,就業者数　第2次　鉱業，採石業，砂利採取業,整数型,NA
A20s,A20_414,就業者数　第2次　建設業,整数型,NA
A20s,A20_415,就業者数　第2次　製造業,整数型,NA
A20s,A20_416,就業者数　第2次　小計,整数型,NA
A20s,A20_417,就業者数　第3次　電気・ガス・熱供給・水道業,整数型,NA
A20s,A20_418,就業者数　第3次　運輸・通信業,整数型,NA
A20s,A20_419,就業者数　第3次　情報・通信業,整数型,NA
A20s,A20_420,就業者数　第3次　運輸業,整数型,NA
A20s,A20_421,就業者数　第3次　運輸業、郵便業,整数型,NA
A20s,A20_422,就業者数　第3次　卸売・小売業・飲食業,整数型,NA
A20s,A20_423,就業者数　第3次　卸売・小売業,整数型,NA
A20s,A20_424,就業者数　第3次　金融・保険業,整数型,NA
A20s,A20_425,就業者数　第3次　不動産業,整数型,NA
A20s,A20_426,就業者数　第3次　不動産業、物品賃貸業,整数型,NA
A20s,A20_427,就業者数　第3次　学術研究，専門・技術サービス業,整数型,NA
A20s,A20_428,就業者数　第3次　飲食店・宿泊業,整数型,NA
A20s,A20_429,就業者数　第3次　宿泊業，飲食サービス業　,整数型,NA
A20s,A20_430,就業者数　第3次　生活関連サービス業，娯楽業,整数型,NA
A20s,A20_431,就業者数　第3次　医療･福祉,整数型,NA
A20s,A20_432,就業者数　第3次　教育・学習支援業,整数型,NA
A20s,A20_433,就業者数　第3次　複合サービス事業,整数型,NA
A20s,A20_434,就業者数　第3次　サービス業,整数型,NA
A20s,A20_435,就業者数　第3次　公務,整数型,NA
A20s,A20_436,就業者数　第3次　小計,整数型,NA
A20s,A20_437,就業者数　分類不能　,整数型,NA
A20s,A20_438,就業者数　備考　,文字列型,NA
A20s,A20_439,事業所数　総数　,整数型,NA
A20s,A20_440,事業所数　第1次　農業,整数型,NA
A20s,A20_441,事業所数　第1次　林業,整数型,NA
A20s,A20_442,事業所数　第1次　漁業,整数型,NA
A20s,A20_443,事業所数　第1次　小計,整数型,NA
A20s,A20_444,事業所数　第2次　鉱業,整数型,NA
A20s,A20_445,事業所数　第2次　建設業,整数型,NA
A20s,A20_446,事業所数　第2次　製造業,整数型,NA
A20s,A20_447,事業所数　第2次　小計,整数型,NA
A20s,A20_448,事業所数　第3次　電気・ガス・熱供給・水道業,整数型,NA
A20s,A20_449,事業所数　第3次　運輸・通信業,整数型,NA
A20s,A20_450,事業所数　第3次　卸売・小売業・飲食業,整数型,NA
A20s,A20_451,事業所数　第3次　金融・保険業,整数型,NA
A20s,A20_452,事業所数　第3次　不動産業,整数型,NA
A20s,A20_453,事業所数　第3次　サービス業,整数型,NA
A20s,A20_454,事業所数　第3次　公務,整数型,NA
A20s,A20_455,事業所数　第3次　小計,整数型,NA
A20s,A20_456,事業所数　分類不能　,整数型,NA
A20s,A20_457,従業者数　総数　,整数型,NA
A20s,A20_458,従業者数　第1次　農業,整数型,NA
A20s,A20_459,従業者数　第1次　林業,整数型,NA
A20s,A20_460,従業者数　第1次　漁業,整数型,NA
A20s,A20_461,従業者数　第1次　小計,整数型,NA
A20s,A20_462,従業者数　第2次　鉱業,整数型,NA
A20s,A20_463,従業者数　第2次　建設業,整数型,NA
A20s,A20_464,従業者数　第2次　製造業,整数型,NA
A20s,A20_465,従業者数　第2次　小計,整数型,NA
A20s,A20_466,従業者数　第3次　電気・ガス・熱供給・水道業,整数型,NA
A20s,A20_467,従業者数　第3次　運輸・通信業,整数型,NA
A20s,A20_468,従業者数　第3次　卸売・小売業・飲食業,整数型,NA
A20s,A20_469,従業者数　第3次　金融・保険業,整数型,NA
A20s,A20_470,従業者数　第3次　不動産業,整数型,NA
A20s,A20_471,従業者数　第3次　サービス業,整数型,NA
A20s,A20_472,従業者数　第3次　公務,整数型,NA
A20s,A20_473,従業者数　第3次　小計,整数型,NA
A20s,A20_474,従業者数　分類不能　,整数型,NA
A20s,A20_475,農林業　総面積　,整数型,NA
A20s,A20_476,農林業　農振面積　,整数型,NA
A20s,A20_477,農林業　耕地面積　総数,整数型,NA
A20s,A20_478,農林業　耕地面積　田,整数型,NA
A20s,A20_479,農林業　耕地面積　畑,整数型,NA
A20s,A20_480,農林業　耕地面積　樹園地,整数型,NA
A20s,A20_481,農林業　耕地面積　牧草地,整数型,NA
A20s,A20_482,農林業　耕地化率　,実数型,NA
A20s,A20_483,農林業　家畜飼育数　乳用牛,整数型,NA
A20s,A20_484,農林業　家畜飼育数　肉用牛,整数型,NA
A20s,A20_485,農林業　家畜飼育数　豚,整数型,NA
A20s,A20_486,農林業　家畜飼育数　鶏,整数型,NA
A20s,A20_487,農林業　農道延長　,実数型,NA
A20s,A20_488,農林業　林道延長　,実数型,NA
A20s,A20_489,農林業　林道延長　内国有林道,実数型,NA
A20s,A20_490,農林業　森林面積　総数　,整数型,NA
A20s,A20_491,農林業　森林面積　総数　うち人工林,整数型,NA
A20s,A20_492,農林業　森林面積　国有林　,整数型,NA
A20s,A20_493,農林業　森林面積　国有林　うち人工林,整数型,NA
A20s,A20_494,農林業　森林面積　民有林　,整数型,NA
A20s,A20_495,農林業　森林面積　民有林　うち人工林,整数型,NA
A20s,A20_496,農林業　森林蓄積量　,整数型,NA
A20s,A20_497,農林業　備考　,文字列型,NA
A20s,A20_498,水産業現況_港湾　水揚高　属人水揚　計(水揚トン数),実数型,NA
A20s,A20_499,水産業現況_港湾　水揚高　属人水揚　計(水揚金額),実数型,NA
A20s,A20_500,水産業現況_港湾　水揚高　属人水揚　海面漁業(水揚トン数),実数型,NA
A20s,A20_501,水産業現況_港湾　水揚高　属人水揚　海面漁業(水揚金額),実数型,NA
A20s,A20_502,水産業現況_港湾　水揚高　属人水揚　海面養殖業(水揚トン数),実数型,NA
A20s,A20_503,水産業現況_港湾　水揚高　属人水揚　海面養殖業(水揚金額),実数型,NA
A20s,A20_504,水産業現況_港湾　水揚高　属地水揚　計(水揚トン数),実数型,NA
